condition,run,seed,mean_beta,popularity_strength,exploration,mu_content,mu_social,mean_epsilon,mean_susceptibility,homophily_strength,rewiring_fraction,rewire_interval,consolidation_strength,dynamic_stubbornness,initial_variance,final_variance,variance_change,initial_pairwise_distance,final_pairwise_distance,pairwise_distance_change,final_extremity,polarization_score,ever_flip_fraction,persistent_flip_fraction,mean_crossings,maximum_crossings,mean_edge_distance,same_side_edge_fraction,final_clustering,mean_beta_level,popularity_strength_level,exploration_level,mu_content_level,mu_social_level,mean_epsilon_level,mean_susceptibility_level,homophily_strength_level,rewiring_fraction_level,rewire_interval_level,consolidation_strength_level
search_032,6,19874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5804601683821011,0.1930093815379731,0.6933205503850062,0.7997498205239192,0.10642927013891301,0.7597622450195199,0.607619719095211,0.0,0.0,0.0,0,0.6364608768790463,0.6033333333333334,0.39792063492063484,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_032,7,20874,8.0,0.5,0.1,0.45,0.05,0.3,0.45,0.5,0.01,20,0.5,True,0.38745078684412804,0.5730590595197785,0.1856082726756505,0.6933205503850062,0.7960576647432478,0.10273711435824162,0.7535119448690373,0.5998389591885886,0.0,0.0,0.0,0,0.6479927151703864,0.5933333333333334,0.4139999999999999,strong,moderate,moderate,strong,weak,narrow,moderate,weak,slow,moderate,strong
search_033,0,13875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.3610644107613545,-0.026386376082773555,0.6933205503850062,0.6448009276045681,-0.04851962278043809,0.6012106750667182,0.3876612009687885,0.1,0.1,0.1,1,0.34498644401175454,0.76,0.2980274170274168,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,1,14875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.322500673025978,-0.06495011381815002,0.6933205503850062,0.6036342636645206,-0.08968628672048562,0.5842807075592323,0.3526918546809023,0.13,0.12,0.14,2,0.2695571173589529,0.8133333333333334,0.31031457431457415,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,2,15875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.3537617330205392,-0.03368905382358883,0.6933205503850062,0.6455599672717105,-0.047760583113295674,0.5908250780706282,0.38141301806258054,0.09,0.09,0.09,1,0.36326988053156434,0.73,0.2700158730158729,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,3,16875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.32735908410144865,-0.06009170274267939,0.6933205503850062,0.5821381108686082,-0.11118243951639795,0.614319868869813,0.3576190079329241,0.21,0.2,0.24,4,0.22082039214844934,0.86,0.2699352869352868,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,4,17875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.36045795598415786,-0.026992830859970174,0.6933205503850062,0.6287928896890804,-0.06452766069592575,0.6200594232471753,0.38988895652253597,0.13,0.13,0.13,1,0.2522317765689544,0.8366666666666667,0.29232900432900416,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,5,18875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.34921994879714807,-0.038230838046979965,0.6933205503850062,0.6338081363158921,-0.05951241406911412,0.5965875519436037,0.3781220444466359,0.13,0.13,0.17,3,0.3427605687621242,0.7566666666666667,0.29466666666666635,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,6,19875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.3721652192231244,-0.015285567621003637,0.6933205503850062,0.6477472140436521,-0.045573336341354076,0.6135979199145322,0.3974563431676182,0.15,0.13,0.26,9,0.3103640543662279,0.7959183673469388,0.3049841269841268,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_033,7,20875,4.0,1.5,0.1,0.45,0.35,0.95,0.25,0.5,0.04,20,0.3,True,0.38745078684412804,0.3563614326168048,-0.03108935422732323,0.6933205503850062,0.6239167398082485,-0.06940381057675771,0.6208323142732517,0.38734767348897714,0.14,0.14,0.14,1,0.25851530685472424,0.8266666666666667,0.29835714285714265,moderate,strong,moderate,strong,strong,broad,resistant,weak,moderate,moderate,moderate
search_034,0,13876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5326445208713657,0.14519373402723768,0.6933205503850062,0.7729775972695779,0.07965704688457176,0.7239984714196668,0.5596345988648213,0.0,0.0,0.0,0,0.12933279069622516,0.95,0.19834415584415577,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,1,14876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5842856920291648,0.19683490518503677,0.6933205503850062,0.8139134417985617,0.12059289141355556,0.7586935116289449,0.6175108473201517,0.01,0.01,0.01,1,0.12477032705138794,0.9666666666666667,0.20475685425685416,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,2,15876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5360602439165741,0.1486094570724461,0.6933205503850062,0.7675603722330845,0.07423982184807831,0.7290910391083882,0.5596213893698408,0.0,0.0,0.0,0,0.12415625004869549,0.95,0.21594155844155838,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,3,16876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5339546131233304,0.14650382627920233,0.6933205503850062,0.7716865954770579,0.0783660450920517,0.726396469575858,0.5605504185735481,0.0,0.0,0.0,0,0.11219834273318069,0.96,0.23346753246753238,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,4,17876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5208592368549201,0.13340845001079205,0.6933205503850062,0.7582458881944236,0.06492533780941745,0.7185508798204122,0.544838250082313,0.0,0.0,0.0,0,0.11711484859658361,0.9566666666666667,0.22626046176046166,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,5,18876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5293825428599832,0.14193175601585517,0.6933205503850062,0.7667764030157775,0.07345585263077137,0.7237636044592044,0.5549648532609627,0.0,0.0,0.0,0,0.14594025716452974,0.9366666666666666,0.18352380952380953,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,6,19876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5132071361937199,0.1257563493495919,0.6933205503850062,0.752807929913145,0.05948737952813887,0.7136006884975917,0.5372042570924671,0.0,0.0,0.0,0,0.09803947889645967,0.9666666666666667,0.19397546897546888,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_034,7,20876,1.0,1.5,0.02,0.25,0.15,0.3,0.45,3.0,0.04,10,0.3,True,0.38745078684412804,0.5233755670503722,0.1359247802062442,0.6933205503850062,0.7632110594320343,0.0698905090470281,0.7192921498379081,0.5489717237189354,0.0,0.0,0.0,0,0.12746402321868094,0.9466666666666667,0.18983766233766222,weak,strong,rare,moderate,moderate,narrow,moderate,moderate,moderate,frequent,moderate
search_035,0,13877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5399614146565416,0.15251062781241354,0.6933205503850062,0.7692569945881419,0.07593644420313572,0.7321462598197576,0.5632086314278956,0.0,0.0,0.0,0,0.577311838120468,0.63,0.37111111111111095,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,1,14877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5515378036091861,0.1640870167650581,0.6933205503850062,0.7819556885574892,0.08863513817248303,0.739759003329231,0.5784587608149108,0.0,0.0,0.0,0,0.5971821006803523,0.6233333333333333,0.35807142857142826,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,2,15877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5373693087865508,0.14991852194242272,0.6933205503850062,0.767505443910427,0.07418489352542079,0.73065156844384,0.5607790563823392,0.0,0.0,0.0,0,0.5550846721158477,0.64,0.34814285714285714,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,3,16877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5330789532303085,0.14562816638618048,0.6933205503850062,0.7677127965425826,0.07439224615757645,0.7272667401622701,0.5583319829223842,0.0,0.0,0.0,0,0.5775387753199033,0.6266666666666667,0.3789841269841269,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,4,17877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5334328461633094,0.1459820593191814,0.6933205503850062,0.7749285497819891,0.08160799939698293,0.7243229898425124,0.5612985640924125,0.0,0.0,0.0,0,0.575614605471517,0.6333333333333333,0.34242857142857125,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,5,18877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5271767969315151,0.13972601008738705,0.6933205503850062,0.7602859375021788,0.06696538711717259,0.7239567434247095,0.5504141313856795,0.0,0.0,0.0,0,0.5834201127209578,0.6133333333333333,0.37322222222222207,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,6,19877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.5385118428076887,0.15106105596356068,0.6933205503850062,0.7699014520442582,0.07658090165925202,0.7316425565998926,0.5632926667036307,0.0,0.0,0.0,0,0.5778163544153289,0.63,0.3718571428571426,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_035,7,20877,8.0,0.5,0.35,0.45,0.05,0.3,0.65,0.5,0.01,10,0.3,True,0.38745078684412804,0.551818957485817,0.16436817064168896,0.6933205503850062,0.7820393183408906,0.0887187679558844,0.7397310223712533,0.5784987444908251,0.0,0.0,0.0,0,0.6041207388420944,0.6166666666666667,0.3643412698412697,strong,moderate,high,strong,weak,narrow,responsive,weak,slow,frequent,moderate
search_036,0,13878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5324694123329852,0.14501862548885713,0.6933205503850062,0.770257699397163,0.07693714901215687,0.7258954029266859,0.5591265230612857,0.0,0.0,0.0,0,0.3901320595179611,0.7666666666666667,0.27334121434121417,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,1,14878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5316463107545517,0.14419552391042367,0.6933205503850062,0.7780056558104411,0.08468510542543495,0.7227437738222201,0.5622987437354695,0.0,0.0,0.0,0,0.39393647154306344,0.7566666666666667,0.2642777777777776,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,2,15878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5481581267690767,0.16070733992494868,0.6933205503850062,0.7847374368128236,0.09141688642781742,0.7356148556083651,0.5772645162715438,0.0,0.0,0.0,0,0.39812068885556057,0.7633333333333333,0.26230158730158715,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,3,16878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5266375994166335,0.13918681257250543,0.6933205503850062,0.7702862049967982,0.07696565461179206,0.7200924789073683,0.5546773028242937,0.0,0.0,0.0,0,0.3827147310777897,0.7666666666666667,0.27673665223665195,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,4,17878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5481960024800425,0.16074521563591448,0.6933205503850062,0.7838472251574303,0.09052667477242415,0.7355218802615547,0.5765367848855955,0.0,0.0,0.0,0,0.40349950061396395,0.7566666666666667,0.28719841269841245,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,5,18878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5292676586199004,0.1418168717757724,0.6933205503850062,0.7711825193050766,0.07786196892007047,0.7222335392228751,0.5569738803045188,0.0,0.0,0.0,0,0.392283262184813,0.7633333333333333,0.2775793650793648,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,6,19878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5448195120988288,0.1573687252547008,0.6933205503850062,0.7851140833140566,0.09179353292905046,0.7322024431004706,0.5748624499151387,0.0,0.0,0.0,0,0.4163528473351231,0.76,0.2580714285714284,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_036,7,20878,8.0,1.5,0.1,0.25,0.05,0.3,0.45,3.0,0.1,40,0.3,True,0.38745078684412804,0.5396179252970467,0.15216713845291863,0.6933205503850062,0.7744480020653669,0.08112745168036073,0.7312387027030459,0.5663063523412447,0.0,0.0,0.0,0,0.3933517313088521,0.76,0.26782600732600714,strong,strong,moderate,moderate,weak,narrow,moderate,moderate,rapid,infrequent,moderate
search_037,0,13879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.25367736262673757,-0.13377342421739047,0.6933205503850062,0.5686824470778553,-0.12463810330715086,0.4734279624657993,0.2692301722101338,0.23,0.17,0.31,4,0.17268770322126034,0.9042553191489362,0.38897619047619025,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,1,14879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.2806868233859882,-0.10676396345813982,0.6933205503850062,0.6017006013579487,-0.0916199490270575,0.4974945748431077,0.29934278485541493,0.18,0.17,0.29,5,0.20445066912242263,0.8610169491525423,0.3787857142857141,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,2,15879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.20481209970244862,-0.1826386871416794,0.6933205503850062,0.5206060448616351,-0.1727145055233711,0.4158894087347638,0.21651454018124935,0.21,0.2,0.3,5,0.19624764551443089,0.84,0.37869047619047613,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,3,16879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.22710242475563125,-0.1603483620884968,0.6933205503850062,0.543187474768217,-0.15013307561678912,0.44263407203769767,0.24043328383653007,0.19,0.16,0.3,6,0.2142243267840295,0.8798586572438163,0.38265079365079346,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,4,17879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.23513089268446905,-0.152319894159659,0.6933205503850062,0.5558056914633411,-0.13751485892166504,0.4476836882886435,0.2488251419261284,0.21,0.18,0.34,5,0.21091592552393426,0.8542372881355932,0.37269841269841264,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,5,18879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.2442524050427846,-0.14319838180134345,0.6933205503850062,0.5632052068596932,-0.13011534352531295,0.4625604793465749,0.2605164704555066,0.18,0.16,0.24,4,0.22650567308976122,0.8581314878892734,0.3716349206349203,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,6,19879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.22501536994953286,-0.16243541689459517,0.6933205503850062,0.5381370096619701,-0.15518354072303608,0.4456674315753876,0.23983013893170974,0.23,0.2,0.32,4,0.1658462471894417,0.8866666666666667,0.41764285714285726,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_037,7,20879,1.0,0.5,0.1,0.1,0.15,0.95,0.65,3.0,0.01,10,0.0,False,0.38745078684412804,0.2663449865274993,-0.12110580031662876,0.6933205503850062,0.5834996060526172,-0.10982094433238898,0.491999895655137,0.2870817452927012,0.16,0.15,0.19,3,0.27366742405764005,0.8066666666666666,0.3674603174603172,weak,moderate,moderate,weak,moderate,broad,responsive,moderate,slow,frequent,none
search_038,0,13880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.5202313207649863,0.1327805339208583,0.6933205503850062,0.7518670571179742,0.05854650673296802,0.7183874818564193,0.540131881853778,0.0,0.0,0.0,0,0.07133324888113698,0.97,0.1700028860028859,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,1,14880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.48911147515366693,0.1016606883095389,0.6933205503850062,0.729249400840485,0.03592885045547878,0.6956643012201568,0.507312774850914,0.0,0.0,0.0,0,0.07513307260850101,0.9666666666666667,0.15046320346320335,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,2,15880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.5093945562380151,0.12194376939388707,0.6933205503850062,0.7510744244853741,0.05775387410036792,0.7090211022858945,0.5325276163473638,0.0,0.0,0.0,0,0.0888206362632022,0.9633333333333334,0.1539632034632034,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,3,16880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.4841983060999815,0.09674751925585345,0.6933205503850062,0.7215806254200481,0.02826007503504191,0.6933631288316044,0.5003174001455105,0.03,0.03,0.05,3,0.08602612601695625,0.9566666666666667,0.13308080808080802,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,4,17880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.4973364976653761,0.10988571082124804,0.6933205503850062,0.7280101007179159,0.03468955033290977,0.7042921499532171,0.5127317990222792,0.0,0.0,0.0,0,0.08649845322208122,0.9533333333333334,0.13366522366522368,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,5,18880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.4779791216261253,0.09052833478199729,0.6933205503850062,0.7172986965859347,0.02397814620092853,0.6892154531699015,0.49437334622565465,0.0,0.0,0.0,0,0.08229331194810911,0.9566666666666667,0.16063203463203457,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,6,19880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.5174587087670374,0.13000792192290933,0.6933205503850062,0.7483248793217568,0.05500432893675067,0.7164283268087109,0.5361211412018168,0.01,0.01,0.01,1,0.07973617264857492,0.9633333333333334,0.17302741702741697,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_038,7,20880,1.0,1.5,0.1,0.25,0.35,0.3,0.65,0.5,0.1,10,0.5,True,0.38745078684412804,0.4960924473867861,0.10864166054265806,0.6933205503850062,0.7274175691173986,0.03409701873239246,0.7026857955049043,0.5111459932195029,0.02,0.02,0.02,1,0.08325378753113079,0.9533333333333334,0.18134942834942824,weak,strong,moderate,moderate,strong,narrow,responsive,weak,rapid,frequent,strong
search_039,0,13881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.48565631306656926,0.09820552622244122,0.6933205503850062,0.7278645634646728,0.03454401307966659,0.6947867096787407,0.5057106251413729,0.0,0.0,0.0,0,0.46979377203585065,0.68,0.29329365079365044,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,1,14881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.4896045896943722,0.10215380285024417,0.6933205503850062,0.7291777398601228,0.035857189475116624,0.6976556321675524,0.5087149570646211,0.01,0.01,0.01,1,0.43212220161369697,0.71,0.28326190476190455,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,2,15881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.48335372925397685,0.09590294240984881,0.6933205503850062,0.7211618533883144,0.027841303003308226,0.6943586756437895,0.5007449894435306,0.01,0.01,0.01,1,0.42267760263945336,0.7166666666666667,0.26268253968253963,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,3,16881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.48853351641298615,0.10108272956885811,0.6933205503850062,0.7257906193920942,0.03247006900708804,0.6981696731120474,0.5067249994887688,0.01,0.01,0.01,1,0.4588286880831159,0.69,0.2705238095238094,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,4,17881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.4945753808441178,0.10712459399998975,0.6933205503850062,0.7309911675190226,0.037670617134016426,0.7020716847933095,0.5132082005491085,0.0,0.0,0.0,0,0.41854094267449227,0.72,0.2766695526695526,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,5,18881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.4944392696546343,0.10698848281050627,0.6933205503850062,0.7297024637260903,0.03638191334108409,0.7021325715982898,0.5123478673576075,0.0,0.0,0.0,0,0.445995277245514,0.6966666666666667,0.26638888888888873,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,6,19881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.49087919598138136,0.10342840913725332,0.6933205503850062,0.7340672131254148,0.04074666274040861,0.6980081549046793,0.5123849010096907,0.0,0.0,0.0,0,0.4640582049786684,0.69,0.30011061161061153,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
search_039,7,20881,4.0,0.0,0.02,0.45,0.15,0.55,0.45,0.5,0.04,20,0.0,False,0.38745078684412804,0.494878350631989,0.10742756378786095,0.6933205503850062,0.7293118200244123,0.03599126963940613,0.7025774432944722,0.5123980338771899,0.0,0.0,0.0,0,0.47136257777336643,0.68,0.27007142857142835,moderate,none,rare,strong,moderate,moderate,moderate,weak,moderate,moderate,none
